cci_lake_id,obs_mean,obs_summer_mean,obs_warmest_mean,obs_coldest_mean,obs_ice_duration,obs_cloud_mean,obs_cloud_summer_mean,obs_cloud_warmest_mean,obs_cloud_coldest_mean
300016041,24.824164134138243,24.124384404300013,25.616586492462574,23.618104680794698,0.0,24.789266134280304,24.15158531588652,25.68564181363534,23.62846342203931
300016225,18.45108066908645,14.434910034722037,22.137712586891304,13.893197276344464,0.0,17.24345521746944,14.439169094381743,22.344205573530292,13.878427870322898
300016309,17.51804808762116,11.70598318292161,23.365139453236885,11.160381847836726,0.0,16.910923484356882,11.699015881984172,23.401938960462427,11.159492348396023
300016311,22.272969313136212,18.386553729065895,26.238720467222453,17.84720920322497,0.0,21.696125068928357,18.442923230595085,26.776285201366136,17.92863834719261
348,22.61126068538816,22.800698438885323,24.288004148997338,20.473172296632498,0.0,22.240465983094037,22.86952525983692,24.3033638166184,20.451024318990353
10679,16.0021298267311,8.44019969901436,25.076047878084438,7.485790617724307,0.0,17.13973048013262,8.390096766311087,25.126807790827716,7.506542222609322
300011976,3.4950034397677543,10.377137441417963,12.894741888871538,-0.00034179687497720013,214.04761904761904,4.7651969846128654,10.641767325351902,13.224999814835522,-0.00034179687497720013
300013035,7.334608353163484,17.066701576675218,18.689253284313082,0.015717028741425065,124.33333333333333,10.297271195360686,18.086393343519305,19.569015274190825,0.00914547912078344
300015885,26.03411077879038,26.782082001137876,27.628004978223576,22.36920221398059,0.0,25.428995384445585,26.963617345860726,27.752372105138058,22.308196189295394
300016021,20.931276839321384,18.56574115391188,23.474125370488704,18.012933559583775,0.0,20.96410078973303,18.45993917184921,23.402023459671007,18.04515868230282
1562,12.510049309703616,6.08731793879207,20.77854294920971,5.135986293701759,0.0,14.580126578526302,5.86230769187402,21.020024867509246,5.116305430757431
3586,17.18324595695475,10.965580165228955,24.575135818848675,10.17137696277355,0.0,17.43275225045818,10.965031174269818,24.36851124321699,10.173855995513676
300001248,5.540412581915053,12.112976745805573,14.625948126500433,0.02929579663739665,135.76190476190476,7.351666502532399,12.51739399054836,14.713468481873415,0.029045684606481853
300015376,19.307579353818294,25.30061942640877,26.347184045364862,11.956104150368974,0.0,20.201598474918292,25.347703828438576,26.349613694890806,11.982454927843966
300015755,23.651898146649668,24.802919004702282,26.06012424030167,20.12483086752232,0.0,22.777326069548263,25.491743333770845,26.290604138683534,20.081455707895834
300015873,25.69757506612178,26.13598019795391,27.358377953409093,23.63707111180899,0.0,25.93562442751181,26.21341855591194,27.476672574139407,23.65308472577799
300015875,26.03411077879038,26.782082001137876,27.628004978223576,22.36920221398059,0.0,25.41085725431603,26.94460573328868,27.75304318145797,22.269801748270595
300015900,26.907606620005005,27.578054000870207,28.301225770044727,25.016030103490976,0.0,26.829790534330815,27.716053914131848,28.39915108973733,24.991229994322712
300015976,19.766322729847655,19.263085015417403,20.385366817731388,19.052965220242868,0.0,19.567644501363496,19.224476832860788,20.38382221828876,19.06008603973162
300016239,19.189021297953868,15.239416448489177,22.540041166684063,14.663858537141712,0.0,18.30271341728444,15.227500993454374,22.71169576051156,14.662905245190638
480,26.301024131783215,26.51163333750662,27.878226334122125,24.62103660497915,0.0,26.40165273384991,26.84380853590274,28.058756642472694,24.643328468856502
300001545,25.14185112539142,20.278487112905882,28.23602052956522,19.125450490723605,0.0,23.798684784119217,20.242350805177416,28.301951764973644,19.11181131031543
300015657,25.71880159680611,26.533757071827452,28.37305477898895,21.736783499318896,0.0,24.778702915324924,27.399160666499604,28.9255843529764,21.71816829215988
300015696,25.47781065642862,27.796476654976818,28.849884175595083,19.379481134621837,0.0,23.683928663032805,28.73043628341853,29.633008026121626,19.361214303610343
300015839,24.342515909169272,26.693241093979804,27.887071787568384,18.44999569064364,0.0,23.01329245286252,27.007013212571145,28.0324473057377,18.434006754027685
300015880,25.69757506612178,26.13598019795391,27.358377953409093,23.63707111180899,0.0,25.975531623663283,26.22396932519554,27.506012384834044,23.64154677101298
300016109,25.723904911268818,23.236773878512526,28.07242675001337,22.570510672548856,0.0,25.126965233504144,23.48392533314446,28.053831319042793,22.569203239007578
300008804,7.774009132716847,0.046435325776914324,19.869049964314932,-0.00030199842943912797,140.57142857142858,9.75389666869264,0.04908327131131318,20.010578013791616,-0.00034179687497720013
300014804,16.690968547379104,23.67031690447628,24.948664224531278,8.80358657071916,0.0,18.7310812865075,23.80468649566664,24.9590324636585,8.815543686220261
300016034,19.60346381429072,17.49297549160209,21.891451464462893,17.07559296041043,0.0,19.016689248802027,17.474434558189866,21.74893405532034,17.08756993245057
308,24.619616919214575,24.84256059433563,25.853890101798566,23.609961781759782,0.0,24.795517779261807,24.927318848503987,25.920102638548364,23.5582928463265
429,26.247918360526562,27.019219142737455,27.506292494907196,24.463727383612415,0.0,26.365680784725225,27.063027988036623,27.51360250888431,24.458922353725
200000010,17.833063129216185,11.648877861002845,25.345840416403867,10.849544036273892,0.0,19.194689926507262,11.65473889113816,25.338689017821896,10.834819959312927
200000036,25.68395587286191,25.424712179051035,26.685947521595647,24.59610102036608,0.0,25.490522275362697,25.343873913166757,26.66268608790109,24.559609626726804
300009690,24.699023471592696,21.67857588183926,28.018616681582266,20.915575371056256,0.0,24.76449767392524,21.88482755726926,28.224016268661952,20.874562942108504
300009713,24.3717053352881,21.471902289167925,27.448175961600448,20.660418218804185,0.0,24.226412728351303,21.513782527982777,27.612836469432928,20.665718495521737
300009785,25.614261169994304,23.322596904054958,27.692474248528324,22.706212561231624,0.0,25.511820441012873,23.581521560018498,27.895599910244343,22.689211252576104
300009850,23.574053677016394,22.371061025299127,24.737210193984986,22.05004177293404,0.0,23.309176020078482,22.411133087681325,24.793714024925116,22.08603929290275
300010233,11.119683810660574,13.041185051239493,13.256482255837527,8.181934104134251,0.0,9.96607668040105,13.13155309559846,13.40225068700499,8.177052207300065
300014405,8.080087507340362,16.739813385663574,20.868984298348884,0.0009893264454611322,107.14285714285714,11.144969029676528,16.715926141610957,21.47941096469713,0.1103116897670517
300014495,14.29415229762551,24.145979510018403,25.111236993581677,2.8644263636460288,2.2857142857142856,17.062274737003033,24.377210023010452,25.246153703333157,2.841396019782029
300015380,19.725375989187,25.214833952230475,26.201331820197456,12.763722820948615,0.0,20.682120929281822,25.229327878127396,26.20019787086689,12.819144815542497
300015901,26.43162720542263,25.27150500380379,27.63519672946142,24.551969312598665,0.0,26.686352166355974,25.290285154543398,27.659336697705946,24.53234575024628
300015924,26.24751640184713,26.000881218367265,27.062147676344537,25.48708278891229,0.0,26.232679429361376,26.058646951325994,27.075295442482993,25.45454023128924
300015953,25.42798966258987,23.940432869639398,26.76057774439103,23.362034393248067,0.0,25.960897448149638,23.761665881121623,26.918670202184632,23.544561791798447
300015975,22.456638769832008,21.21840504856257,23.56461827623776,20.719709859673234,0.0,21.986412576307142,20.94983674511801,23.600749307472928,20.596420574767848
300016110,23.34582690753301,20.262005400476685,25.527764876189373,19.52042693564422,0.0,22.333523352100432,20.251445168449195,25.680384312923284,19.516252399083566
300014353,13.654962884166054,21.192156002110945,22.400225892991514,5.137106953455934,0.0,14.776391989063331,21.440910700257717,22.412416216839514,4.909134762377502
300015626,22.460513995990006,24.13244973578235,25.286799509823595,17.991562241763628,0.0,20.870996945798765,24.82661373402815,25.567710780248802,17.941338823570682
541,22.817900591132872,22.805092653231117,24.045671709024557,21.690709899953323,0.0,22.63239378331618,22.844744009901206,24.034389363041004,21.676930156242964
948,11.113626702585124,20.56343845429301,21.859072007366315,1.8704151580869408,2.7142857142857144,11.92032687792245,20.92696115752282,22.0255030258933,1.8530720180465703
