cci_lake_id,a2w_mean,a2w_warmest_mean,a2w_coldest_mean,a2w_ice_days_0,a2w_ice_days_076,a2w_cloud_mean,a2w_cloud_warmest_mean,a2w_cloud_coldest_mean,a2w_cloud_ice_days_0,a2w_cloud_ice_days_076,a2w_diff_mean,a2w_diff_warmest_mean,a2w_diff_ice_days_0,a2w_diff_ice_days_076,lstm_mean,lstm_warmest_mean,lstm_coldest_mean,lstm_ice_days_0,lstm_ice_days_076,lstm_cloud_mean,lstm_cloud_warmest_mean,lstm_cloud_coldest_mean,lstm_cloud_ice_days_0,lstm_cloud_ice_days_076,lstm_diff_mean,lstm_diff_warmest_mean,lstm_diff_ice_days_0,lstm_diff_ice_days_076,a2w_pval_mean,a2w_pval_warmest_mean,a2w_pval_coldest_mean,a2w_pval_ice_days_0,a2w_pval_ice_days_076,lstm_pval_mean,lstm_pval_warmest_mean,lstm_pval_coldest_mean,lstm_pval_ice_days_0,lstm_pval_ice_days_076
799,21.002708405002053,27.89677243756649,13.109219454842929,0.0,0.0,21.0569292008608,27.552763640693364,13.603515581339883,0.0,0.0,0.05422079585874684,-0.34400879687312624,0.0,0.0,21.286495218370607,28.240400093835127,13.102909240718523,0.0,0.0,21.02096446841625,28.080860675698922,12.75206170106004,0.0,0.0,-0.2655307499543582,-0.1595394181362053,0.0,0.0,0.41701990565855607,0.0001279678125118936,0.0004666143373565235,,,0.00040688795995642466,0.026373445838417574,0.004417229004139199,,
3114,7.323398133624272,13.303057859552089,1.7590388967604427,1.5166666666666668,7.25,7.39777392183106,13.549730379106558,1.716173027306139,1.4,6.9,0.07437578820678858,0.246672519554469,-0.11666666666666692,-0.34999999999999964,7.537763015472341,14.41102750452509,2.051198959838537,0.2333333333333333,3.766666666666667,7.288627520543495,13.955651971505375,1.9481277289262482,0.18333333333333332,4.716666666666667,-0.24913549492884535,-0.45537553301971556,-0.04999999999999999,0.9499999999999997,0.00823901376091137,0.030454117321895006,0.06241635507495829,0.37504723986736377,0.4054638763067452,0.002344467208692765,0.008515105225966213,0.14059723886770545,0.6900050337008936,0.3020831758793811
7889,9.331085588304722,15.391597590318352,3.888933241729031,0.0,0.15,9.374697935422258,15.405585767828876,3.971496545652214,0.0,0.05,0.04361234711753603,0.013988177510524835,0.0,-0.09999999999999999,9.427703473991329,15.801840892043009,3.87747034829162,0.0,0.06666666666666667,9.424520551993155,15.796383289301076,4.01740596133352,0.0,0.11666666666666665,-0.0031829219981744927,-0.005457602741932632,0.0,0.04999999999999999,0.014812120139002766,0.8587926074443573,0.0012837659827456347,,0.444454744570581,0.9582626060913786,0.9639459638897698,0.06752369697479677,,0.6004757519248756
2516,6.658242965148995,12.396976567088183,1.2050588769383561,2.1666666666666665,14.383333333333335,6.688622543459585,12.570440531465113,1.064400293744096,2.583333333333333,16.916666666666664,0.03037957831059046,0.17346396437693024,0.4166666666666665,2.5333333333333297,6.84763873218314,13.650290792473118,1.3978510959238384,2.066666666666667,15.883333333333335,6.609490900156663,12.71336751129032,1.6366315393529185,0.7500000000000001,8.433333333333334,-0.2381478320264767,-0.9369232811827981,-1.3166666666666669,-7.450000000000001,0.4011716577337423,0.21281962298877385,4.468002590049368e-05,0.34673032793787983,0.042422236239113224,0.004041664761753487,2.600488533251217e-05,0.017796720410018146,0.03594241709921109,0.001206772530944974
12262,6.55565255061628,12.910610909564955,0.822765081808107,12.116666666666669,31.76666666666667,6.539238016817952,12.968408853277726,0.7693615094090573,12.5,34.11666666666666,-0.016414533798328357,0.057797943712770916,0.3833333333333311,2.3499999999999908,6.7280709009960376,13.969229038978494,1.0953552155766166,1.2166666666666668,21.750000000000004,6.641240158818316,13.932318435752688,0.983005112252525,1.5666666666666664,24.833333333333336,-0.08683074217772191,-0.03691060322580597,0.34999999999999964,3.083333333333332,0.5674799597710443,0.5995374342103317,0.033498013223367734,0.5060676235125332,8.390504331019398e-05,0.03256038065016144,0.7451428291561788,0.0018875089380017687,0.501229203176526,0.014150320197453364
1519,9.952401013757427,16.2507536871173,4.420991874889849,0.08333333333333333,0.5,9.999331312901194,16.34918046424998,4.459979143155186,0.0,0.0,0.04693029914376723,0.09842677713267989,-0.08333333333333333,-0.5,10.015112795204015,16.642365142912187,4.230789884278458,0.0,0.11666666666666665,9.855829606258785,16.6205063181362,4.244344057921209,0.0,0.11666666666666665,-0.15928318894522953,-0.021858824775986108,0.0,0.0,0.10004718573943787,0.27754761413102585,0.059515056672804705,0.07922998223566265,0.05708239007386288,0.0003776612418400053,0.8152932965179247,0.8111640979511471,,1.0
3053,19.440490475309225,21.83939093890176,16.793584296071177,0.0,0.0,19.34490094692338,21.766652506154216,16.685097293746672,0.0,0.0,-0.09558952838584389,-0.07273843274754554,0.0,0.0,19.29087788324966,21.62851427001695,16.547051536254482,0.0,0.0,19.27490739500228,21.660458759350995,16.534420544623657,0.0,0.0,-0.015970488247379677,0.03194448933404459,0.0,0.0,0.021810048005658007,0.1907833671905536,0.18581444135327155,,,0.4354889799119853,0.40313053239074836,0.6511819016456315,,
1203,12.633464330054831,25.24075631215272,0.6300200457674003,23.05,40.333333333333336,12.786274776960996,24.815425110352663,0.9166200068495491,5.65,25.1,0.1528104469061642,-0.4253312018000557,-17.4,-15.233333333333334,13.258376111199393,24.456502829569892,1.1898139025228924,0.18333333333333335,14.383333333333335,13.227416028866182,24.39756091397849,1.2227998964155504,0.8833333333333334,12.9,-0.030960082333210792,-0.05894191559140083,0.7000000000000001,-1.4833333333333343,0.4058903119768087,0.007307834153120829,0.0034274309078581406,0.08562862941918192,0.09058434990349541,0.31531530413492687,0.2918117840908447,0.5281464784948982,0.0018212363493120064,0.2480673085185104
3350,9.630661579802693,19.353866732385185,1.2167933042494365,16.9,32.05,9.647754477000584,19.596084464263914,1.042220075159901,19.233333333333334,35.38333333333334,0.017092897197890977,0.24221773187872842,2.3333333333333357,3.333333333333343,9.903338206473352,19.744153375878135,1.6435991494302413,1.5500000000000003,16.383333333333333,9.678947106192137,19.57585399910394,1.5441751710447968,2.7833333333333337,19.383333333333333,-0.22439110028121512,-0.16829937677419338,1.2333333333333334,3.0,0.1851932952744721,5.73698675605533e-07,3.8346708387187104e-08,0.013643846971680144,0.001349888870118685,1.580956740952524e-06,0.12414159028845322,0.045353931475911366,0.18963882910236987,0.015720075183122257
3607,26.852586982891374,29.121280081122347,23.340927463766604,0.0,0.0,26.948931895140504,29.497645419299083,22.993223579115043,0.0,0.0,0.09634491224912978,0.37636533817673623,0.0,0.0,26.828370293427657,29.281266493315417,22.668906145161294,0.0,0.0,26.72437708507531,29.142583748709676,22.73595709731183,0.0,0.0,-0.10399320835234604,-0.1386827446057417,0.0,0.0,0.017964897406974573,0.00041661747079837927,8.193060022891185e-07,,,0.002593567827488898,0.02707487406615858,0.20895348431129152,,
2364,18.240924137198135,26.722553592818116,10.084808595331427,0.0,0.0,18.28207399193618,26.785238208883946,10.081627264488574,0.0,0.0,0.04114985473804467,0.06268461606583031,0.0,0.0,18.31171498731173,26.576719229032257,10.219986434254992,0.0,0.0,18.26572818735737,26.593163092473123,10.298428615245774,0.0,0.0,-0.045986799954359725,0.016443863440866124,0.0,0.0,0.07002502173209066,0.3750346961332257,0.9298646183641366,,,0.2713432185241386,0.8728261974259788,0.35193978113752666,,
3025,13.664871343620351,21.446347372553287,5.795498621778686,0.0,0.0,13.544560325592986,21.275030915922372,5.729826386238909,0.0,0.0,-0.12031101802736544,-0.17131645663091533,0.0,0.0,13.793514889694205,21.457740902724016,5.988279908696237,0.0,0.0,13.724443714573255,21.422889394498206,6.004744401453534,0.0,0.0,-0.06907117512094985,-0.034851508225809624,0.0,0.0,0.00041946955353987816,0.04822735871790664,0.20507145629426388,,,0.12233339343763833,0.6799858690337466,0.8041438919367063,,
