,obs_mean,obs_summer_mean,obs_warmest_mean,obs_coldest_mean,obs_ice_duration,obs_cloud_mean,obs_cloud_summer_mean,obs_cloud_warmest_mean,obs_cloud_coldest_mean
100000014,5.526850497552216,-0.0002479219365983245,17.44543932678882,-0.00034179687497720013,185.53333333333333,6.793808762182346,-0.0003417020998898553,17.36829097271389,-0.00034179687497720013
1666,3.152536899028016,-0.0003417546146677582,14.0781485239665,-0.00034179687497720013,254.46666666666667,3.85334087133448,-0.0003417139467757735,14.408288737971183,-0.00034179687497720013
458,4.1176541978312144,-0.0003417517973137954,14.267781233702108,-0.00034179687497720013,194.33333333333334,5.410421797218306,-0.0003417968749772001,14.314883988484452,-0.00034179687497720013
779,4.796728145422777,0.001812841480227171,15.26994962061038,-0.00034179687497720013,178.93333333333334,6.082621438318942,-0.00034130799647668974,15.34779456633015,-0.00034179687497720013
1370,5.5708737888395605,-0.0003417546146677582,17.049633950400974,-0.00034179687497720013,186.66666666666666,7.613718837041324,-0.0003417968749772,17.147587186977642,-0.00034179687497720013
491,3.0856587635264936,-0.0003417517973137954,14.636658751238228,-0.00034179687497720013,256.8666666666667,3.9470469713211296,-0.00034170899138284667,14.648798799964158,-0.00034179687497720013
1009,4.682447595533095,-0.0003417400583389364,15.301899062946301,-0.00034179687497720013,207.53333333333333,5.628549639536441,-0.0003417968749772,15.186682221947047,-0.00034179687497720013
538,7.240732725454095,0.01155678060243729,21.033835696103065,-0.00034179687497720013,162.8,9.12957481112442,0.00400067629391093,21.1449175326134,-0.00034179687497720013
454,5.015552805641654,-0.00033021050680520403,16.597771102695653,-0.00034179687497720013,190.4,6.0267231757066835,-0.0003417968749772,16.713927581884978,-0.00034179687497720013
1510,6.315898768327597,0.004216520543311377,18.572244136906036,-0.00034179687497720013,163.2,8.278197154738072,-0.0003416618230588167,18.652835911780144,-0.00034179687497720013
333,3.9566262202881894,-0.0003417532059907767,14.573599229491341,-0.00034179687497720013,211.6,4.605053317703149,-0.0003417968749772,14.694230128631263,-0.00034179687497720013
405,4.838853217926393,0.006928407330068811,15.280469038631773,-0.00034179687497720013,173.4,6.117952325755682,0.004681777049095691,15.301656129342197,-0.00034179687497720013
339,0.3060313242488806,-0.0003417532059907767,2.50439073842916,-0.00034179687497720013,327.8666666666667,0.25249120507802897,-0.0003417518423742928,2.4786547113479456,-0.00034179687497720013
367,3.967091382021997,0.0005261502907105762,14.246378177383065,-0.00034179687497720013,198.2,5.008188350100319,0.0003066354820357948,14.26893228300592,-0.00034179687497720013
669,5.402501013731976,-0.0003412019437320846,16.49868209319305,-0.00034179687497720013,177.26666666666668,7.407969711008721,-0.00034179687497719997,16.61857796727949,-0.00034179687497720013
910,5.534438785395885,-0.0003265068602415429,17.412523973799974,-0.00034179687497720013,182.6,6.982014121668637,-0.0003417968749772001,17.573941435845743,-0.00034179687497720013
68,3.825274940690799,-0.00034174686694431856,14.508085939004028,-0.00034179687497720013,209.26666666666668,4.615440650749882,-0.0003417968749772,14.772567047876587,-0.00034179687497720013
635,3.5402670578603788,-0.00034175250165228613,15.395493981146066,-0.00034179687497720013,246.53333333333333,4.603063762307693,-0.00034170563506538,15.312428173680313,-0.00034179687497720013
72,3.817186684169562,-0.0003417517973137954,14.436134454551732,-0.00034179687497720013,215.6,4.623215732058987,-0.0003417968749772,14.5593163813353,-0.00034179687497720013
569,4.417105811276279,0.00365396327777498,15.392409396427958,-0.00034179687497720013,192.66666666666666,5.781041468846719,0.001526801440203652,15.365479253772614,-0.00034179687497720013
810,5.654294074677572,-0.00033579145022606097,17.727025025890747,-0.00034179687497720013,185.13333333333333,7.294821151856205,-0.00034179687497719997,17.685428198822333,-0.00034179687497720013
672,5.642958166576526,0.0015218207896250794,17.37872745965119,-0.00034179687497720013,183.4,7.519759126536769,-2.565446733232922e-05,17.434336142100644,-0.00034179687497720013
684,5.266723129965012,-0.00030818537264204346,17.128129614689897,-0.00034179687497720013,189.6,6.352339796712487,-0.0003417968749772,17.254693358176404,-0.00034179687497720013
103,4.032494520858228,-0.0002852391985125732,13.307900511492138,-0.00034179687497720013,187.2,5.88745641165635,0.00014326938784712688,13.603323334014014,-0.00034179687497720013
172,4.7619131593378965,-0.0003108120856533421,16.13401977174458,-0.00034179687497720013,190.86666666666667,5.528220332012006,-0.0003319369946409597,16.253059500263316,-0.00034179687497720013
782,4.187938026796789,-0.0003417532059907767,14.992797005219295,-0.00034179687497720013,206.0,4.979391161980217,-0.0003417968749772001,15.32170994641329,-0.00034179687497720013
303,5.444604123818707,0.00026532341730703933,17.617881754393242,-0.00034179687497720013,184.8,6.90779134004045,-0.0003417968749772,17.687978058524763,-0.00034179687497720013
299,4.958297687033194,0.0004304785848420103,17.081748110590038,-0.00034179687497720013,193.93333333333334,6.753678791676717,-0.00021840860913006528,17.273550412117135,-0.00034179687497720013
423,7.842329486016798,0.03716245117828393,20.220198451489985,-0.00034179687497720013,148.66666666666666,9.64754177637415,0.04015003244084419,20.20073900579802,-0.00034179687497720013
667,2.4688447581462625,-0.00034175371360909833,10.503254126915115,-0.00034179687497720013,242.66666666666666,2.5035153432464274,-0.0003417378441767286,10.372982008891778,-0.00034179687497720013
326,5.3364626910163535,0.0013504960864703013,16.84219615485081,-0.00034179687497720013,181.26666666666668,6.654122988569993,-0.00031985273262609735,16.98001524742889,-0.00034179687497720013
728,6.055017576341258,0.0003626327101663954,18.694908663614136,-0.00034179687497720013,178.86666666666667,7.732099061787344,-0.0002711534244354944,18.712328197832882,-0.00034179687497720013
149,2.0637235380020726,-0.00034175179731379545,9.192696754010349,-0.00034179687497720013,247.26666666666668,1.4292153607736133,-0.00034173401693780777,9.139313258146826,-0.00034179687497720013
225,6.15034709993548,0.0033895853644804468,19.644951693900623,-0.00034179687497720013,178.2,7.630106950422659,-0.00034177488248778303,19.732940083285087,-0.00034179687497720013
558,6.863412524032641,0.010605125859263235,19.402835817234518,-0.00034179687497720013,152.66666666666666,9.224958710447847,0.0014971625149045346,19.50004601257009,-0.00034179687497720013
420,3.8301849993126775,-0.00034175250165228613,14.344026326278657,-0.00034179687497720013,206.66666666666666,5.1129699210273145,-0.0003417968749772,14.280012295707404,-0.00034179687497720013
281,5.811001850243541,-0.0003417057805323751,17.926806551752147,-0.00034179687497720013,185.46666666666667,7.65322008770132,-0.0003417968749772,17.96527150495969,-0.00034179687497720013
540,2.8871447276146807,-0.0003417539103293095,13.762709029002881,-0.00034179687497720013,257.3333333333333,3.657030654024887,-0.0003417145336704147,13.721635030725576,-0.00034179687497720013
646,5.545033836387978,0.0014794165603513954,17.94161640016839,-0.00034179687497720013,182.06666666666666,6.908607933230708,0.00018090244810278858,17.984058553130147,-0.00034179687497720013
323,5.03640986357453,-0.0003417517973137954,16.700674673647885,-0.00034179687497720013,192.6,6.402791842161699,-0.0003417968749772,16.79825964623658,-0.00034179687497720013
400,3.393017711025576,-0.00034175250165228613,15.044441686650782,-0.00034179687497720013,245.26666666666668,4.263598578950206,-0.0003417082592221358,14.93696274097005,-0.00034179687497720013
730,6.315898768327597,0.004216520543311377,18.572244136906036,-0.00034179687497720013,163.2,8.248300132445166,-0.0003417968749772,18.67277004532289,-0.00034179687497720013
409,5.136063754341738,0.017843637180022544,15.835514369404041,-0.00034179687497720013,166.26666666666668,6.8153031970473945,0.007524332010544306,15.901585727223035,-0.00034179687497720013
508,5.714492691628618,0.011201549128110439,17.009101502613376,-0.00034179687497720013,175.06666666666666,7.5041208086571904,0.0053577489769795735,17.083716511621745,-0.00034179687497720013
127,4.838853217926393,0.006928407330068811,15.280469038631773,-0.00034179687497720013,173.4,5.88632381650462,-0.0003227033814955843,15.266799837884793,-0.00034179687497720013
426,2.989347943118414,-0.00034175250165228613,14.350489786619805,-0.00034179687497720013,258.2,3.806344069504179,-0.0003417096106606663,14.479845713112095,-0.00034179687497720013
28,4.191433529146871,-0.0003417494495187983,15.28489532543627,-0.00034179687497720013,204.26666666666668,5.187106457041833,-0.0003417968749772,15.461287319440931,-0.00034179687497720013
38,5.774387484257673,0.5540111085336941,16.78767448616714,-0.0003404501090967655,147.93333333333334,6.9239550859727395,0.2576249300300627,16.82042825389888,-0.00034179687497720013
465,4.072242906884578,-0.00034175250165228613,15.351142274863431,-0.00034179687497720013,220.6,4.718399652622277,-0.0003417497522462718,15.303946395859722,-0.00034179687497720013
236,8.471416981713293,0.25330610223619476,20.67695928867575,-2.7244160090573663e-05,123.4,11.490787821021216,0.22436732267724338,20.67672587678773,-0.0003323933434633244
351,6.8767924813957,0.003864610259747086,19.99230991969686,-0.00034179687497720013,164.2,8.805876443147524,0.0002521009330517891,20.157152081490768,-0.00034179687497720013
147,5.330986747456265,-0.00034071360237850545,16.440198025993997,-0.00034179687497720013,184.13333333333333,7.0920338521421895,-0.0003417968749772,16.437241389118746,-0.00034179687497720013
198,7.298653016203846,0.09538673291004435,18.843709865009508,-0.00034179687497720013,139.86666666666667,9.935687264466921,0.07603403727215877,18.986115396216004,-0.00034179687497720013
125,5.413626562235637,-0.0003417539103293095,17.850481619886196,-0.00034179687497720013,194.0,7.2061678204389406,-0.0003417968749772,17.929804662686028,-0.00034179687497720013
100,4.049949574759193,-0.00034175250165228613,14.978638480128378,-0.00034179687497720013,213.2,4.8284951152532924,-0.0003417968749772001,14.959502213876997,-0.00034179687497720013
222,5.534438785395885,-0.0003265068602415429,17.412523973799974,-0.00034179687497720013,182.6,6.953668300645604,-0.0003417968749772,17.395110412813885,-0.00034179687497720013
57,6.15034709993548,0.0033895853644804468,19.644951693900623,-0.00034179687497720013,178.2,7.911548863718672,-0.00034178877583238346,19.705992728482162,-0.00034179687497720013
316,4.417105811276279,0.00365396327777498,15.392409396427958,-0.00034179687497720013,192.66666666666666,5.843471019443992,0.003467071390620948,15.401170218661361,-0.00034179687497720013
31,6.538940047347498,0.003032670990719893,20.079729218294993,-0.00034179687497720013,172.06666666666666,8.46625521077181,-0.00030475394433296523,20.2415478945991,-0.00034179687497720013
158,6.24161643156892,0.06816946073803991,17.717910073393156,-0.00034179687497720013,159.86666666666667,7.890201230109196,0.021116555383986407,17.88827072320499,-0.00034179687497720013
37,7.180287103547962,0.008967737726622089,20.423259541638036,-0.00034179687497720013,158.53333333333333,9.293657271202218,0.002128629918065266,20.512597549091346,-0.00034179687497720013
23,4.92681269784071,0.01718838802999191,16.49912836902033,-0.00034179687497720013,179.73333333333332,6.021494317320078,0.003991983996520061,16.66458119791631,-0.00034179687497720013
9,2.952511993281047,-0.0003383653378505154,11.202439397084978,-0.00034179687497720013,212.46666666666667,3.447425591396145,-0.0003417479686020452,11.190324514726154,-0.00034179687497720013
13,6.128239776366275,0.006883879989804467,19.75583642141511,-0.00034179687497720013,175.46666666666667,7.806304222500675,0.0002334018548560025,19.759886381448347,-0.00034179687497720013
11,4.3850042481691585,0.010224685640794571,15.520799141887293,-0.00034179687497720013,187.6,5.484519839297922,0.002336331071547387,15.51822686500793,-0.00034179687497720013
3150,4.151492551488233,8.631707121286807,9.35642203326111,0.03250882719828118,113.8,3.812919635299155,8.658500546304952,9.385559704701153,0.03721068721831841
2073,4.897971000794414,9.304294356614275,10.69188188534118,0.08438977203918548,96.0,4.664340023140152,9.574369076815541,10.583386206568045,0.08126915984151209
1583,12.343663865646608,17.317534074168226,18.539530016492506,6.98122630649145,0.0,13.850539420889843,17.54419061004744,18.497409929455564,6.969378986795979
2518,4.897971000794414,9.304294356614275,10.69188188534118,0.08438977203918548,96.0,4.527521043353636,9.688543223238565,10.822484598714862,0.07578126152148708
962,4.897971000794414,9.304294356614275,10.69188188534118,0.08438977203918548,96.0,4.852377625312576,9.466049328034355,10.546040132453,0.08218546611561614
2228,4.215190300299635,7.831495108953168,8.50591073242281,0.17702243167135212,77.06666666666666,3.720483722904323,8.180389319265409,8.728981239848455,0.09643710423059361
831,10.731407955480922,15.451667018666896,17.078324731221333,5.6821151596671164,0.0,11.955913383778716,15.752211802125078,16.99694874297716,5.668475764395269
1207,10.731407955480922,15.451667018666896,17.078324731221333,5.6821151596671164,0.0,11.84120383608746,15.821685422521083,17.091955002272176,5.648179159921338
1195,4.234210119835203,8.235304444180187,9.15589786271209,0.0712100203319495,100.93333333333334,3.430509904999972,8.285605832318378,9.062355740192308,0.0796008274064126
1109,12.343663865646608,17.317534074168226,18.539530016492506,6.98122630649145,0.0,13.76624642245302,17.505941164658946,18.439027467407882,6.964561727098598
416,10.731407955480922,15.451667018666896,17.078324731221333,5.6821151596671164,0.0,11.997736276495418,15.737458140317992,17.09978783242572,5.661319356301728
209,9.398587218240905,13.960816727896997,15.615132287830026,4.38139193027378,0.0,10.6074623782869,14.213397147034758,15.461248654899379,4.3367966064202275
790,8.658050351805205,20.754263532795218,22.468758328072088,-0.00034179687497720013,141.93333333333334,10.84686259241998,20.8377600172899,22.525208426963022,-0.00034179687497720013
2315,12.50093776896438,25.182257678543333,26.62538210687674,0.019004943123022804,73.0,12.378450586334099,24.864263191299617,26.79586928201973,0.01599533646197192
970,16.94023416930761,27.404022103461692,28.764075813156754,4.131482134638767,0.4666666666666667,18.15880480771495,28.740733847112395,30.012389461090134,3.5107517826371377
2701,11.408913175254865,23.268415658370333,24.251236136925286,-0.00034179687497720013,98.26666666666667,14.896220735129067,23.61590364025596,24.67317792813835,0.06439324333556498
3476,8.149096737231735,18.65879092285601,22.247944572749553,-0.00034179687497720013,131.4,9.690050278061095,19.031903693554153,22.581907766069094,-0.00034179687497720013
1597,17.075907435518445,27.663942801434086,29.385181115263276,3.892989562660159,3.2666666666666666,16.243881062747317,28.883122697499775,30.416123394714624,3.139227705841192
1618,7.6832907036794715,18.777405755876945,21.14598516375363,-0.00034179687497720013,147.13333333333333,7.357238342132429,18.7272048915134,20.97705468138977,-0.00034179687497720013
2881,1.9479067602898739,4.452849047656245,9.141598055439633,-0.00034179687497720013,256.73333333333335,2.6592574425114246,5.015958676782272,8.908931253791438,-0.00034179687497720013
3111,1.1680232324500082,1.764113941284794,5.797524255823231,-0.00034179687497720013,265.4,1.7966850821853764,1.8027534630780906,5.695611585072882,-0.00034179687497720013
3045,1.610887355216144,3.2229063342735045,7.840556587027844,-0.00034179687497720013,264.6666666666667,2.5623480457858956,3.783040962191798,7.736961017186087,-0.00034179687497720013
1504,17.9494748894574,28.07655582888693,29.418321587620692,5.45906426324865,0.0,18.348284003939273,29.405231288987782,30.761746308077665,5.2632765119145235
2475,1.5547909952873977,3.307518380851585,8.111942823129768,-0.00034179687497720013,269.8,2.5253363607992956,3.7396399489835006,7.898254883216053,-0.00034179687497720013
2649,17.9494748894574,28.07655582888693,29.418321587620692,5.45906426324865,0.0,18.587405567855072,29.188657011809198,30.776715267976677,5.097861934328249
3534,2.220948750715888,4.882750162871012,10.210666800058043,-0.00034179687497720013,249.46666666666667,3.0314507599418286,5.385320937538476,10.144367877916668,-0.00034179687497720013
2203,1.845380768007489,3.389001533950608,7.661298956785603,-0.00034179687497720013,237.93333333333334,1.97272969612064,2.341197760311196,7.50749130586924,-0.00034179687497720013
2613,1.7357202061686272,3.579093473775401,8.470174240969158,-0.00034179687497720013,264.73333333333335,2.4038351633111064,3.6587273206817548,8.256531439113475,-0.00034179687497720013
3156,1.525549508069456,2.981388593756658,7.441237359177991,-0.00034179687497720013,266.3333333333333,2.1087358856038807,3.374251822667044,7.353896493392535,-0.00034179687497720013
3343,2.516529401619179,5.6591506617081,10.87921495881989,-0.00034179687497720013,241.26666666666668,2.3752384017681663,5.410365848052218,10.624886831795429,-0.00034179687497720013
3539,2.4830076147331392,5.568566458236793,10.938597714003723,-0.00034179687497720013,242.6,2.715139211269613,5.107883423449971,10.771481631748287,-0.00034179687497720013
300001257,7.953219514955787,20.041836028628904,22.937108420642073,-0.00034179687497720013,154.86666666666667,10.437561017481759,20.416038029571727,23.43388966883074,-0.00034179687497720013
1107,18.995090789757814,28.90201293466174,30.18332172106673,6.348976679335087,0.0,20.152210563697444,30.31755870740264,31.449950291698176,5.9190596022429505
1979,17.834460196356126,28.170472281912126,29.3730216638162,4.706635851842981,1.5333333333333334,18.701497548558585,29.237829284166885,30.289324161498254,4.048703255214154
2517,6.865645718410642,17.301662042405894,19.86913969388575,-0.00034179687497720013,160.0,6.9326758634061205,17.4478847978894,19.905582187109243,-0.00034179687497720013
531,17.834460196356126,28.170472281912126,29.3730216638162,4.706635851842981,1.5333333333333334,18.669509137374476,29.349370956129953,30.349464112753232,4.228785109927645
1503,16.997638925142887,27.290427542884593,28.407782210756825,4.445271207939568,0.8666666666666667,18.156686383874543,28.150298895154705,29.336213162975817,4.019049913694774
1806,1.7170252892645925,3.148066222610129,7.569705899100746,-0.00034179687497720013,249.93333333333334,2.789952876199019,3.0607005598574606,7.448934783610068,-0.00034179687497720013
1917,1.5949747872206332,3.4250296007608103,8.288030160883444,-0.00034179687497720013,269.8,2.24379809365346,3.8982603419911013,8.175839153359497,-0.00034179687497720013
2116,3.416656922397683,7.978748478175388,12.548157830734004,-0.00034179687497720013,215.73333333333332,3.913861891895369,7.373910919012656,12.334463424986074,-0.00034179687497720013
2786,1.634760884199533,3.5823272327294333,8.743465785911885,-0.00034179687497720013,273.06666666666666,2.3332533958950568,4.420138480928231,8.620519282753554,-0.00034179687497720013
2018,8.158141911734056,20.478650627965536,22.966697531532677,-0.00034179687497720013,151.26666666666668,9.481627702483689,20.711229647669896,23.450526830954963,-0.00034179687497720013
2138,1.7430398868863424,3.5965757959707,8.033608141344247,-0.00034179687497720013,257.26666666666665,2.4980612512136435,3.993839894432075,7.849225443374698,-0.00034179687497720013
2361,1.912114175294195,4.030277714752368,8.960355308332206,-0.00034179687497720013,256.0,1.9934363766578864,4.312904588558957,8.89926727966793,-0.00034179687497720013
2511,1.7364988937512773,3.407813059765384,7.859149950772656,-0.00034179687497720013,256.8,2.292285292990091,3.851524267434436,7.734761835338045,-0.00034179687497720013
2877,1.525549508069456,2.981388593756658,7.441237359177991,-0.00034179687497720013,266.3333333333333,2.5305992457739115,3.187905774493078,7.400258962448513,-0.00034179687497720013
2946,3.584785118539361,8.496765550899068,12.24032863767346,-0.00034179687497720013,208.73333333333332,4.126209813310658,9.215189525998895,12.333642505231232,-0.00034179687497720013
1358,17.29629829510248,27.321164944782378,28.528490069262897,5.072559709166913,0.0,17.85145463812732,28.399505296697495,29.483058389252655,4.645078582616672
1445,1.2906077972169123,2.097630041463388,6.212060343424505,-0.00034179687497720013,265.2,1.9715546363238565,2.344805896684525,6.116855312383351,-0.00034179687497720013
1652,2.564805784049687,5.753148360874365,10.301597871404418,-0.00034179687497720013,224.06666666666666,2.555903309397252,4.789962850416953,10.216150731462095,-0.00034179687497720013
1993,12.705968427201467,24.68940471157684,26.289715293754735,0.14877364234763535,60.4,12.219988087598981,24.576771148343,26.572432655466066,0.10917384027845782
3020,3.324245809947409,8.030065181289917,12.440367044428369,-0.00034179687497720013,198.0,4.602515340178113,8.612201468409985,12.378617001894135,-0.00034179687497720013
1354,1.1680232324500082,1.764113941284794,5.797524255823231,-0.00034179687497720013,265.4,1.5014056093899057,1.966745015260829,5.678823465155706,-0.00034179687497720013
1684,5.515972501770218,13.537744886057412,15.77565789991812,-0.00034179687497720013,167.66666666666666,6.470567280110795,13.942595329321765,16.172111021822516,-0.00034179687497720013
1835,6.106386398681675,14.04229385081123,16.131899128848957,-0.00034179687497720013,143.73333333333332,7.388788078047249,14.467715299052603,16.400895489201318,-0.00034179687497720013
1967,1.3760531889694123,2.5297077174348197,6.6066039262450555,-0.00034179687497720013,266.26666666666665,1.9004064090734554,2.8454980012244664,6.493468497308289,-0.00034179687497720013
2415,1.634760884199533,3.5823272327294333,8.743465785911885,-0.00034179687497720013,273.06666666666666,2.2375917908924103,4.136078549650471,8.537243626276368,-0.00034179687497720013
2569,3.416656922397683,7.978748478175388,12.548157830734004,-0.00034179687497720013,215.73333333333332,3.925051897420553,7.321010975106079,12.43524065960068,-0.00034179687497720013
3078,2.516529401619179,5.6591506617081,10.87921495881989,-0.00034179687497720013,241.26666666666668,2.754258987519339,5.4462202101375174,10.665294104503554,-0.00034179687497720013
1270,16.753664936119772,27.146859509472712,28.552233594121923,4.2102574751021535,0.0,17.720308029448777,28.38843504849514,29.587127460133793,3.694448218825026
1336,3.584785118539361,8.496765550899068,12.24032863767346,-0.00034179687497720013,208.73333333333332,3.414341918859162,8.076779361735744,12.106676389938274,-0.00034179687497720013
1970,2.696775505746864,6.104682465797485,10.342409693126633,-0.00034179687497720013,229.4,3.9060719727441797,5.785288664695234,10.355052062347017,-0.00034179687497720013
2304,1.2118673187774096,1.9712980141386556,5.920340214482084,-0.00034179687497720013,271.2,2.1303902958492107,2.166818232942564,5.892192389056794,-0.00034179687497720013
2819,2.1994180080671426,5.256255881452355,10.046158253932964,-0.00034179687497720013,248.2,3.657274270464307,6.2125720155005615,9.908417197455792,-0.00034179687497720013
3044,2.714292899731319,6.349609591074061,11.5455807333779,-0.00034179687497720013,236.93333333333334,2.765052906696182,6.2539910851986384,11.322899032864253,-0.00034179687497720013
3394,3.6177953708721096,8.516470220814604,13.192501754487314,-0.00034179687497720013,210.46666666666667,2.856128315440419,7.3197541246405775,12.846264252314825,-0.00034179687497720013
1928,0.901251259657759,1.2201139901571458,4.925095131485575,-0.00034179687497720013,278.46666666666664,1.2753664964821145,1.3472596916736075,4.89350489762704,-0.00034179687497720013
1971,3.50934026427694,8.309358081264795,12.47217095351136,-0.00034179687497720013,214.26666666666668,3.178595136846749,7.62071961469934,12.472231886351,-0.00034179687497720013
2156,16.32975491105247,26.988665794980726,28.629595988283906,3.124397388581334,8.666666666666666,15.702262584432876,28.33116478135853,29.74823212510066,2.44395609162298
2316,15.300863057943214,26.066589607478363,27.48304265203444,3.443934477306977,0.13333333333333333,14.847044565310558,26.441963178656096,28.40312989360557,3.3012851036185777
2611,3.584785118539361,8.496765550899068,12.24032863767346,-0.00034179687497720013,208.73333333333332,3.9176034679777594,8.641879580571125,12.452389409698334,-0.00034179687497720013
3201,1.5547909952873977,3.307518380851585,8.111942823129768,-0.00034179687497720013,269.8,2.58388327326643,3.6187111258865006,7.977356170107106,-0.00034179687497720013
681,3.416656922397683,7.978748478175388,12.548157830734004,-0.00034179687497720013,215.73333333333332,4.08152633013929,7.843401665892169,12.36310367446439,-0.00034179687497720013
1619,0.5097597177079511,0.5238791709936995,3.397970575403307,-0.00034179687497720013,300.53333333333336,0.7843031472362462,0.5992673571147844,3.344353026982318,-0.00034179687497720013
767,15.363419176660905,20.451032084313017,20.830349229473104,8.638072539814718,0.0,13.076353436344444,20.435192034537355,20.92305252946456,8.618310008815575
1382,3.584785118539361,8.496765550899068,12.24032863767346,-0.00034179687497720013,208.73333333333332,3.4921043915751797,8.726336624878973,12.342918421158316,-0.00034179687497720013
1730,2.696775505746864,6.104682465797485,10.342409693126633,-0.00034179687497720013,229.4,3.314130830385349,6.263292945235962,10.410633779134034,-0.00034179687497720013
1871,0.8644617202878777,1.1170049165182305,4.8646047012894496,-0.00034179687497720013,281.2,1.3015757882086412,1.1076467694857304,4.79118833746851,-0.00034179687497720013
2104,17.389532638346065,27.568614727517854,28.64903165892464,4.856388652510975,0.6666666666666666,18.719337571666795,28.753957138486584,29.790732125923295,4.509125228390727
1205,6.6268357247268534,17.00169595635458,19.540441193119197,-0.00034179687497720013,166.13333333333333,7.468807411654388,17.184123935121505,19.71605549899043,-0.00034179687497720013
1206,14.009306795280748,25.67541318561722,27.06661141508372,0.8356674108932,26.466666666666665,13.646586173009565,25.673656390241963,27.53345554047373,0.7728040335185383
1283,2.9608848622603077,6.707857885683241,11.514363177446505,-0.00034179687497720013,225.6,3.344259757741041,6.059372695716676,11.481864142707455,-0.00034179687497720013
1421,16.32975491105247,26.988665794980726,28.629595988283906,3.124397388581334,8.666666666666666,16.44596807326523,28.291538500425478,29.780802706000763,2.506413345526837
1653,12.053042535978573,23.425158478557222,24.30454827995713,0.026564024788645703,82.53333333333333,15.576677896294541,23.854401457984093,24.801145792556973,0.025391129387774904
1790,2.526461761172001,5.694128915998696,10.710231338008779,-0.00034179687497720013,239.4,2.844932205596855,6.35909369283752,10.548812394943697,-0.00034179687497720013
1812,1.7207647723366255,3.8017116021419155,9.005537368063454,-0.00034179687497720013,268.93333333333334,2.9992647176226748,4.8056310830740205,8.884735842767945,-0.00034179687497720013
1827,3.738967036765802,7.85232454290715,12.5795772962673,0.004151208912172857,181.0,3.979529253436863,7.1244502177605495,12.513464906729887,0.004105534141468857
2238,8.80074806009151,20.143969957379355,21.61974009031893,-0.00034179687497720013,113.73333333333333,11.020545965297591,20.56411304732328,21.94890485510609,-0.00034179687497720013
2720,1.9403943597295188,4.008697532801261,8.999918107564898,-0.00034179687497720013,254.93333333333334,2.0321324800693374,3.989308074289142,8.921979069036073,-0.00034179687497720013
1417,6.727421302096873,15.330240541264654,17.32644969160841,0.00036296339081300745,131.0,7.578674345566239,15.824008283712878,17.725762556070045,0.00030151861687625274
2305,1.016990170899779,1.5168680541181567,5.309156819096344,-0.00034179687497720013,277.46666666666664,1.7501667837660209,1.6989273944143752,5.233148687185688,-0.00034179687497720013
1130,3.324245809947409,8.030065181289917,12.440367044428369,-0.00034179687497720013,198.0,3.7099510420116006,8.690630503482181,12.44551874190874,-0.00034179687497720013
2202,3.093391386789753,6.919488834989267,12.10004851912087,-0.00034179687497720013,214.46666666666667,2.920189807500003,6.525654815761981,11.808515353246422,-0.00034179687497720013
629,6.727421302096873,15.330240541264654,17.32644969160841,0.00036296339081300745,131.0,6.683563899298809,15.805128494276447,17.643348942742854,0.0003286846100574522
2048,1.8654182777328434,3.7863419343884104,8.686044103515359,-0.00034179687497720013,258.73333333333335,3.057157536961907,4.448086756723203,8.445505985156244,-0.00034179687497720013
819,2.2941402936247433,4.959457666977618,9.963611282840876,-0.00034179687497720013,242.46666666666667,3.3336607136932095,6.068796562245826,9.943087613149666,-0.00034179687497720013
1323,2.0460932945200176,3.942583898184981,8.326271958072008,-0.00034179687497720013,234.53333333333333,2.355641794678972,3.2981810088850736,8.239538963030279,-0.00034179687497720013
1432,3.584785118539361,8.496765550899068,12.24032863767346,-0.00034179687497720013,208.73333333333332,3.759567899356995,8.325924529953179,12.260116853261287,-0.00034179687497720013
1534,3.303573279958991,7.82686284290998,12.839214397416772,-0.00034179687497720013,221.53333333333333,3.3734083629350495,7.209711224591316,12.637432604492052,-0.00034179687497720013
1807,2.6735754729724484,5.326049913876323,10.72503785724711,-0.00034179687497720013,218.73333333333332,3.361622346418454,5.658336137481497,10.66461229362659,-0.00034179687497720013
354,2.0240873527910024,3.5462400883292475,8.329103423953793,-0.00034179687497720013,233.8,2.4916206207413496,3.7576809199245376,8.185810284469754,-0.00034179687497720013
708,17.704345199581272,27.82866991061522,28.929060378809584,5.112618775876868,0.2,19.0188433211252,28.79464284288415,29.86520741218214,4.846743549209635
924,1.7193988974341063,3.8392639123299506,8.814424568504442,-0.00034179687497720013,266.8666666666667,3.0310349598753383,4.345643343473085,8.623109727098743,-0.00034179687497720013
1557,5.122810466940674,12.537783583581184,15.469697877070407,0.0013337404863675597,172.26666666666668,5.339428593656971,12.824450721343386,15.512967583335117,0.0012940600837192955
755,3.738967036765802,7.85232454290715,12.5795772962673,0.004151208912172857,181.0,3.7936829393166906,7.543838469137064,12.580527268658889,0.0040324821674230385
1096,0.7777825563531624,0.9417869572478456,4.514833871346956,-0.00034179687497720013,284.1333333333333,1.5121512525726903,0.9887204214243028,4.47896625333459,-0.00034179687497720013
1658,14.009306795280748,25.67541318561722,27.06661141508372,0.8356674108932,26.466666666666665,14.170817599257086,25.572487074193997,27.339929668980158,0.7609882397183237
990,16.32975491105247,26.988665794980726,28.629595988283906,3.124397388581334,8.666666666666666,15.487351003322773,28.323915277011174,29.841502986806756,2.4269351065346556
