cci_lake_id,a2w_mean,a2w_warmest_mean,a2w_coldest_mean,a2w_ice_days_0,a2w_ice_days_076,a2w_cloud_mean,a2w_cloud_warmest_mean,a2w_cloud_coldest_mean,a2w_cloud_ice_days_0,a2w_cloud_ice_days_076,a2w_diff_mean,a2w_diff_warmest_mean,a2w_diff_ice_days_0,a2w_diff_ice_days_076,lstm_mean,lstm_warmest_mean,lstm_coldest_mean,lstm_ice_days_0,lstm_ice_days_076,lstm_cloud_mean,lstm_cloud_warmest_mean,lstm_cloud_coldest_mean,lstm_cloud_ice_days_0,lstm_cloud_ice_days_076,lstm_diff_mean,lstm_diff_warmest_mean,lstm_diff_ice_days_0,lstm_diff_ice_days_076,a2w_pval_mean,a2w_pval_warmest_mean,a2w_pval_coldest_mean,a2w_pval_ice_days_0,a2w_pval_ice_days_076,lstm_pval_mean,lstm_pval_warmest_mean,lstm_pval_coldest_mean,lstm_pval_ice_days_0,lstm_pval_ice_days_076,a2w_lhw_n_events,a2w_lhw_intensity,a2w_lhw_duration,a2w_cloud_lhw_n_events,a2w_cloud_lhw_intensity,a2w_cloud_lhw_duration,lstm_lhw_n_events,lstm_lhw_intensity,lstm_lhw_duration,lstm_cloud_lhw_n_events,lstm_cloud_lhw_intensity,lstm_cloud_lhw_duration
416,10.749404233673705,16.663369243717675,5.384933983539835,0.0,0.0,10.77403137793701,16.812985106233878,5.278923766905647,0.0,0.0,0.024627144263305922,0.14961586251620318,0.0,0.0,10.755581068976532,17.06754575266273,5.6886518418228365,0.0,0.0,10.741492458479792,16.951619009038293,5.743160165244752,0.0,0.0,-0.014088610496740372,-0.11592674362443844,0.0,0.0,0.4738380166256181,0.017649253362581257,0.17270890286618906,,,0.628443320881185,0.021526842960709686,0.2130742646706147,,,47.0,1.4148262231951583,8.141648952714721,45.2,1.3941388203009375,8.338459649308088,37.6,1.78298061402815,10.066198320151873,37.1,1.9104464563948285,8.67667817321691
209,9.411012042221898,15.18564193551158,4.091731680813343,0.0,0.0,9.463504104752749,15.229193410005792,4.160350398646893,0.0,0.0,0.0524920625308507,0.04355147449421182,0.0,0.0,9.41585857437549,15.564880276711179,4.391401955497185,0.0,0.0,9.338976287153846,15.490945316986465,4.342244484484382,0.0,0.0,-0.07688228722164325,-0.07393495972471342,0.0,0.0,0.025367727561810525,0.22657525839663673,0.38154981334692417,,,0.05357060428638897,0.09684831328368904,0.1766847727854632,,,46.8,1.1736028575960975,8.791262566393542,46.5,1.1561224229755274,8.938762662009376,37.7,1.831670856852576,11.380796295249969,36.9,1.9824552022719484,10.126687073560138
790,8.600834617208996,22.200108981523396,0.0,141.05714285714285,147.93809523809523,8.579986047791923,22.11230162944585,0.0,140.7761904761905,147.80476190476188,-0.020848569417072582,-0.08780735207754731,-0.28095238095235686,-0.13333333333335418,8.646369279704372,22.25261620399386,-0.039474656038812415,65.82380952380953,141.95238095238093,8.695810504197116,22.32749294608295,0.027944708982995864,39.914285714285725,138.56666666666666,0.04944122449274424,0.07487674208908857,-25.909523809523805,-3.385714285714272,0.08481091468704469,0.04422248038368734,,0.7488591641789213,0.8410389110449399,0.5120841614530789,0.5570597322743029,0.4711733561883591,0.23375680479052796,0.19557468634713157,19.2,1.752495784740886,7.446624433526272,19.1,1.7483882588946549,6.766881894391486,24.1,2.5096819435168847,8.395208043448452,21.5,2.828062619969681,7.855227146350531
2315,12.492083924288217,26.101191203399488,0.035228320897809536,72.22857142857143,84.88095238095238,12.383570754684325,25.99741993652699,0.03139186583508792,73.00952380952381,86.03333333333333,-0.10851316960389212,-0.10377126687249927,0.7809523809523853,1.1523809523809518,12.619108052009766,26.700426498156684,0.005505626124734574,32.904761904761905,71.16666666666666,12.288031952278969,26.49134641044547,-0.11647004380936712,37.44285714285714,74.23809523809526,-0.3310760997307973,-0.20908008771121445,4.538095238095238,3.071428571428598,1.8434480012567424e-05,0.01832326515327129,0.2922460318197134,0.7433686140158908,0.49602885099907557,1.3851267748437445e-05,0.10721023711630898,0.031011981944216595,0.4692311489844322,0.1259041375586666,31.5,1.8692010711007552,7.5550796975666525,30.8,1.8568158378541646,7.34496683709326,28.7,2.4525948184496427,9.168328791259825,21.1,2.9470192562270183,7.798052799167351
970,17.033805235312393,28.973912989921672,4.1341073112317055,1.2857142857142856,3.0142857142857142,17.335899624077005,29.36808758159276,4.3981026154668195,0.6714285714285714,1.8523809523809525,0.3020943887646119,0.3941745916710886,-0.6142857142857142,-1.1619047619047618,17.085467288895703,28.90794869139785,4.137235033441412,0.10952380952380951,0.8857142857142858,16.943321712338644,28.615537329185866,4.581941389237062,0.2571428571428571,0.5571428571428572,-0.14214557655705917,-0.2924113622119826,0.1476190476190476,-0.3285714285714286,3.772566818087786e-12,2.3182567578603752e-11,0.00027147073233332126,0.0196284478978745,0.015105434311351154,0.09898214665602445,0.00587996251082804,0.153285204994999,0.4876469395486185,0.4058617250868374,51.4,3.4784434442978096,7.627186914064272,50.7,3.3935408268548577,7.531094298782977,44.1,3.770442383739808,7.507514940962868,37.0,4.062596901741222,6.994686925734247
2701,11.186751734208531,24.62909909532379,0.0003903426701554574,89.74285714285715,98.68571428571428,11.40844382824538,24.730232510157048,0.0006543821036312146,86.53333333333333,96.5857142857143,0.22169209403684853,0.10113341483325655,-3.209523809523816,-2.09999999999998,11.433658947104337,24.23643272626728,-0.0820553401499634,53.719047619047615,96.35238095238095,11.333345340060152,24.028994878494622,-0.19028748996080802,42.647619047619045,81.34285714285713,-0.10031360704418546,-0.20743784777265972,-11.07142857142857,-15.009523809523827,0.0013463269221108108,0.546287762309524,0.558778234072826,0.2580996376102629,0.34211461862654347,0.06471406471473685,0.28623954873928,0.43082114727172527,0.36350964440705347,0.002456224532006279,28.5,1.632705170521803,7.013309619302267,24.3,1.556487679363566,7.34788073038073,20.3,2.2946731329549905,8.621186006527235,16.9,2.7030448169969867,7.841352331878648
3476,8.088340813258272,21.078126408686103,0.0,136.3095238095238,145.38571428571427,8.049000813537521,21.219536391253403,0.0,139.59047619047618,148.7904761904762,-0.03933999972075064,0.14140998256729986,3.2809523809523853,3.4047619047619264,8.256415038883649,22.482316585099845,-0.06157960352446762,64.39523809523808,128.63809523809522,8.310170306244734,22.11025632976959,0.08298556280514605,38.65714285714285,120.34285714285713,0.053755267361085046,-0.3720602553302541,-25.738095238095234,-8.29523809523809,0.0010250474446634363,0.0006515517459794237,,0.01734691590091135,0.00012869709741055685,0.38571794717394947,0.009169991288748822,0.0990701141573703,0.1853191615412757,0.15683860522834472,19.0,0.3332880593389567,10.867523655152374,15.5,0.46688075576236476,8.380358182409266,23.8,2.593655026098268,8.039616543693182,18.7,3.360089715193664,6.894960379340377
1597,17.178810225510464,29.407609041493846,4.259162121023968,0.6714285714285715,2.0190476190476185,17.312877000998938,29.58196716697365,4.313608530971505,0.6428571428571428,1.9476190476190478,0.13406677548847412,0.1743581254798059,-0.028571428571428692,-0.07142857142857073,17.192839039907685,29.309940924884796,4.087249939703068,0.38571428571428573,2.761904761904762,16.897186124948043,29.275922568202766,3.7870899952225385,0.9428571428571428,3.8666666666666663,-0.29565291495964274,-0.03401835668202935,0.5571428571428572,1.1047619047619044,3.690737154095451e-05,5.000515197783629e-05,0.3047392045312154,0.8044938198430844,0.778561575656286,5.330237030514316e-06,0.6558531402159169,0.020443514955587532,0.04500842421024252,0.05706255335253473,48.0,3.7159379217074338,7.17169387083361,50.3,3.8614307146838365,7.040104647266406,49.7,3.99810499620281,7.037311924769907,46.3,4.288440209108726,6.92226173895118
1618,7.701708424035867,20.807521161152167,0.0,137.14285714285717,150.98571428571427,7.604820747923654,20.392536854227963,0.0,140.5095238095238,152.4380952380952,-0.09688767611221305,-0.41498430692420385,3.366666666666646,1.4523809523809348,7.75605665185889,21.284815498950845,-0.029257081889643276,63.14285714285713,145.22857142857143,7.544661822930927,20.953646106221196,-0.10015495789903532,88.99047619047619,146.77142857142854,-0.21139482892796302,-0.33116939272964885,25.847619047619055,1.542857142857116,8.369488065180016e-05,0.0001745772317111488,,0.40079898867777375,0.5453062673399185,0.0006613907065312536,0.006155492330729769,0.04417377377187576,0.23136735286132096,0.04497450243318529,25.4,1.6138069613238397,8.087993603618603,23.4,1.6863895159727504,7.154985548161591,24.2,2.2726843383745257,8.732417040612141,19.1,2.6493761442510952,7.126333128859445
2881,1.9731925684493152,8.96154519014899,0.0,247.07142857142853,254.7428571428571,1.9714912664875144,8.94186158754286,0.0,244.7333333333333,252.87142857142857,-0.0017013019618008496,-0.01968360260613089,-2.338095238095235,-1.8714285714285381,2.0429346724328643,9.200832439517153,-0.025701877658682325,112.18571428571428,254.2904761904762,2.0667202996818017,9.121509694120327,-0.04068190928415336,114.34761904761903,251.8666666666667,0.023785627248937402,-0.07932274539682638,2.1619047619047507,-2.4238095238094957,0.7378549525611915,0.6820290965158546,,0.005772033998966151,0.01622532439188399,0.48795879056002855,0.46578466507230687,0.6379799548379986,0.9561749702710364,0.09899482572094993,14.5,1.271857010338389,12.644363553113553,13.6,1.2170021153054593,12.363864468864469,21.1,1.5307674117857242,15.33464266275072,18.4,1.703636345469965,15.571145978204802
3111,1.1739409176487663,5.806509933846598,0.0,253.70476190476194,264.9,1.1575087522293817,5.670754563404731,0.0,251.9666666666667,263.9714285714286,-0.016432165419384637,-0.13575537044186703,-1.7380952380952408,-0.928571428571388,1.2020520941135182,5.982626055412697,-0.03894128042777344,134.6095238095238,265.18571428571425,1.1847511280656184,5.835561099060931,-0.07283143754357876,127.83809523809524,264.50476190476195,-0.01730096604789977,-0.14706495635176609,-6.771428571428572,-0.6809523809523057,0.000717065249406761,9.840863220453508e-05,,0.06847751337053104,0.1336608911314888,0.2925991315726928,0.045816838459531675,0.3068187986851727,0.8025724173419262,0.5425511456863501,11.9,0.6661460433642271,14.0459324009324,11.5,0.5998509161963874,14.905029692529691,20.7,0.875248406418294,13.382192028985509,19.5,0.9164870294216108,12.595114473193757
