,a2w_full,a2w_cloud,lstm_full,lstm_cloud,obs_full,obs_cloud,lake_id
50%,0.0,0.0,0.14589906,0.0792408,-0.0003417968749772,-0.0003417968749772,254
75%,6.5829004915662415,6.9046458642485184,6.683304,6.708236,6.431879297892294,5.576188023885095,254
95%,13.050397543524614,12.907501943530626,14.084707,14.051896,13.740520731608116,13.150438944498752,254
5%,0.0,0.0,-0.1320262,-0.3393755,-0.0003417968749772,-0.0003417968749772,270
25%,0.0,0.0,-0.0013976097,0.0015816689,-0.0003417968749772,-0.0003417968749772,270
50%,0.798042141539701,0.7941121644122284,1.079365,1.1075399,0.9072109222412336,0.255879338582389,270
75%,11.823065509129462,11.887360492710927,12.040535,11.9765415,12.100613530476892,11.175773874918633,270
95%,16.565048218489665,16.56968761428928,17.123228,16.721497,16.89866154988607,16.8307258288066,270
5%,0.0,0.0,-0.2080679,-0.3443761,-0.0003417968749772,-0.0003417968749772,83
25%,0.0,0.0,-0.06632686,-0.08934879,-0.0003417968749772,-0.0003417968749772,83
50%,0.0,0.0,0.12692595,0.117913485,-0.0003417968749772,-0.0003417968749772,83
75%,5.645968599363741,5.755382653851882,6.6072035,6.251728,6.064551289876306,5.7003298759460534,83
95%,13.8912564156134,13.870684400751983,14.281126,13.453943,14.437786356608116,14.057363033294683,83
5%,0.0,0.0,-0.32594585,-0.28650212,-0.0003417968749772,-0.0003417968749772,320
25%,0.0,0.0,-0.106835365,-0.07151055,-0.0003417968749772,-0.0003417968749772,320
50%,0.0,0.0,0.085598946,0.06675315,-0.0003417968749772,-0.0003417968749772,320
75%,5.130176487128625,4.7930631998756725,4.4157567,4.531581,4.638285573323572,3.8504007021586517,320
95%,15.472517890895633,15.0996095531952,15.376606,15.040772,15.993251419067406,14.833216317494717,320
5%,0.0,0.0,-0.23001266,-0.27918458,-0.0003417968749772,-0.0003417968749772,300000328
25%,0.0,0.0,-0.03449607,-0.09389377,-0.0003417968749772,-0.0003417968749772,300000328
50%,0.0,0.0,0.053816795,0.14302492,-0.0003417968749772,-0.0003417968749772,300000328
75%,6.390784234489236,5.510878393978029,6.355231,5.6757684,6.020244216918968,6.26072718302413,300000328
95%,14.474021824786726,14.88904627684428,14.852247,14.590882,15.439640935262048,15.11419512430831,300000328
5%,0.0,0.0,-0.1326549,-0.15852618,-0.0003417968749772,-0.0003417968749772,82
25%,0.0,0.0,0.021464586,-0.005275488,-0.0003417968749772,-0.0003417968749772,82
50%,0.0,0.0,0.806437,0.5879116,0.5343865712483762,0.1944849650065521,82
75%,9.07375741244572,9.12973282311462,8.670649,8.706081,8.857833480834984,8.460682169596396,82
95%,12.854089992372923,13.305457679579286,13.823846,13.8702545,14.615521367390954,14.241079330444371,82
5%,0.0,0.0,-0.3288629,-0.32238555,-0.0003417968749772,-0.0003417968749772,373
25%,0.0,0.0,-0.08745098,-0.07485175,-0.0003417968749772,-0.0003417968749772,373
50%,0.0,0.0,0.086838245,0.03521371,-0.0003417968749772,-0.0003417968749772,373
75%,4.838969305789859,4.017622058801319,4.502309,4.8076706,4.422992960612021,3.3499306996663587,373
95%,14.266100834237546,14.38557160939919,14.249489,14.146771,14.654991404215536,13.063918558756543,373
5%,0.0,0.0,-0.113764286,-0.13957572,-0.0003417968749772,-0.0003417968749772,449
25%,0.0,0.0,-0.015196085,-0.031098485,-0.0003417968749772,-0.0003417968749772,449
50%,0.0,0.0,0.02699411,0.047964573,-0.0003417968749772,-0.0003417968749772,449
75%,3.565299236105452,4.151384506673522,4.6961155,4.6567016,4.735752995808923,4.567147986094199,449
95%,9.141583382357478,8.930817732444265,10.12368,9.475733,10.671326573689782,9.914904944102007,449
5%,0.0,0.0,-0.18542111,-0.20163906,-0.0003417968749772,-0.0003417968749772,300000274
25%,0.0,0.0,-0.07265985,-0.082066536,-0.0003417968749772,-0.0003417968749772,300000274
50%,0.0,0.0,0.048021078,0.059607625,-0.0003417968749772,-0.0003417968749772,300000274
75%,2.764516771140987,2.8042729054300195,2.5938685,2.5356126,2.6323893229167084,2.15236879984542,300000274
95%,8.79178042852995,8.672442417962005,9.122758,9.067222,8.962355550130212,8.232461547851532,300000274
5%,0.0,0.0,-0.18526149,-0.20573568,-0.0003417968749772,-0.0003417968749772,334
25%,0.0,0.0,-0.0435915,-0.028462172,-0.0003417968749772,-0.0003417968749772,334
50%,0.0,0.0,0.10170722,0.0831306,-0.0003417968749772,-0.0003417968749772,334
75%,5.687132202341603,5.790156071904437,5.870283,5.9944835,5.7238021850586165,5.696214771270776,334
95%,9.919624417368148,9.802884564524236,11.027872,10.875832,11.32361501057943,11.27623074849447,334
5%,0.0,0.0,-0.23153162,-0.14097738,-0.0003417968749772,-0.0003417968749772,54
25%,0.0,0.0,-0.020323277,0.008363247,-0.0003417968749772,-0.0003417968749772,54
50%,0.3550496291827253,0.4893718671342124,0.5762415,0.39873767,0.3002925872802962,0.0398994445801008,54
75%,10.768674198878124,10.734867370022627,10.611844,10.29422,10.60700124104818,9.719137446085654,54
95%,16.31476129172529,16.416189397022027,16.241816,15.729095,16.511043802897177,16.28069012959799,54
5%,0.0,0.0,-0.21846282,-0.2195872,-0.0003417968749772,-0.0003417968749772,315
25%,0.0,0.0,-0.068938255,-0.047694206,-0.0003417968749772,-0.0003417968749772,315
50%,0.0,0.0,-0.011225462,0.047960997,-0.0003417968749772,-0.0003417968749772,315
75%,0.0225473845671932,0.8743033858823952,0.6368598,0.6581149,0.4273083976832481,0.8403308968158285,315
95%,9.938364686134364,9.725438766299526,10.235998,9.748668,10.26128220163099,9.445040555611882,315
5%,0.0,0.0,-0.22447968,-0.26893377,-0.0003417968749772,-0.0003417968749772,395
25%,0.0,0.0,-0.0670414,-0.06979084,-0.0003417968749772,-0.0003417968749772,395
50%,0.0,0.0,0.07173276,0.053126812,-0.0003417968749772,-0.0003417968749772,395
75%,3.777693281592277,4.615177621902076,5.001792,4.4230995,4.662007904052757,4.078624184926383,395
95%,14.505375682047289,14.60258738662167,15.166761,15.068566,15.346116638183616,13.59881499608362,395
5%,0.0,0.0,-0.13134098,-0.22586894,-0.0003417968749772,-0.0003417968749772,253
25%,0.0,0.0,-0.020245552,-0.05947852,-0.0003417968749772,-0.0003417968749772,253
50%,0.0,0.0,0.17112827,0.11247325,-0.0003417968749772,-0.0003417968749772,253
75%,8.017453312152801,8.14961699661708,7.5909233,7.691004,7.8503754852438306,7.3559795520184394,253
95%,12.461084549267357,12.288668236485288,13.111507,13.380472,13.358051301176602,13.113166198728715,253
5%,0.0,0.0,-0.12585056,-0.17588937,-0.0003417968749772,-0.0003417968749772,438
25%,0.0,0.0,-0.033597708,-0.051458478,-0.0003417968749772,-0.0003417968749772,438
50%,0.0,0.0,0.04107368,0.036155462,-0.0003417968749772,-0.0003417968749772,438
75%,3.830869308268673,4.099326599614858,4.4592905,4.4686394,4.566481526692712,4.295199330647819,438
95%,9.033917304934103,8.87937375723132,10.001718,10.167967,10.83195012410482,9.625649770100948,438
5%,0.0,0.0,-0.31806636,-0.47139168,-0.0003417968749772,-0.0003417968749772,300000223
25%,0.0,0.0,-0.08826375,-0.07538533,-0.0003417968749772,-0.0003417968749772,300000223
50%,0.0,0.0,0.037621498,0.1182065,-0.0003417968749772,-0.0003417968749772,300000223
75%,3.714184563638181,4.0378803902567375,3.817468,4.290944,4.245367304484091,3.5751529693603743,300000223
95%,15.059867775058862,14.690848797972867,15.018031,14.774602,15.660941696167017,14.278486824035655,300000223
5%,0.0,0.0,-0.15250826,-0.12973166,-0.0003417968749772,-0.0003417968749772,573
25%,0.0,0.0,0.22525597,0.25729465,0.0299468994140852,0.0217241605123206,573
50%,3.562566049862144,3.177221990443824,4.1568184,3.7228675,4.005900955200218,3.3491792043050452,573
75%,10.726070884789616,10.862286933850694,10.947656,10.964563,10.71815134684249,9.831234073638925,573
95%,13.798824301927612,13.980756618346728,15.55681,15.259676,16.29117037455245,16.058996295928964,573
5%,0.0,0.0,-0.14072633,-0.07450366,-0.0003417968749772,-0.0003417968749772,575
25%,0.0,0.0,-0.040579557,-0.026348352,-0.0003417968749772,-0.0003417968749772,575
50%,0.0,0.0,0.025919914,0.006046891,-0.0003417968749772,-0.0003417968749772,575
75%,1.9655050604718325,1.1500391530643317,1.0331769,0.82154584,1.0082759164479285,1.4715901835353409,575
95%,6.574649620936393,6.301372485916851,7.94432,7.791875,7.77040869101404,7.584359909310751,575
5%,0.0,0.0,-0.13618183,-0.11765218,-0.0003417968749772,-0.0003417968749772,389
25%,0.0,0.0,-0.042007327,-0.041271925,-0.0003417968749772,-0.0003417968749772,389
50%,0.0,0.0,0.032303214,0.029905438,-0.0003417968749772,-0.0003417968749772,389
75%,1.1304968912877635,0.6511090374998576,0.7591271,0.79040486,0.6521787007649777,0.779969787597679,389
95%,6.704987679691842,7.11246125189554,7.5910077,7.3434324,7.458416239420615,7.47565027872723,389
5%,0.0,0.0,-0.17375731,-0.1320827,-0.0003417968749772,-0.0003417968749772,417
25%,0.0,0.0,-0.029678583,-0.031690717,-0.0003417968749772,-0.0003417968749772,417
50%,0.0,0.0,0.038461566,0.020564795,-0.0003417968749772,-0.0003417968749772,417
75%,2.841480045594951,2.3576928176560736,1.7613022,2.23805,1.8468986511230696,2.7844177246093977,417
95%,9.300689196312897,9.146426177960244,9.0099125,9.404549,9.831086730957054,9.388811365763365,417
5%,0.0,0.0,-0.27718592,-0.15633011,-0.0003417968749772,-0.0003417968749772,467
25%,0.0,0.0,-0.13751674,-0.077177525,-0.0003417968749772,-0.0003417968749772,467
50%,0.0,0.0,0.06726217,0.04790747,-0.0003417968749772,-0.0003417968749772,467
75%,4.544696880971486,4.6427539188719065,3.8407693,4.0139594,3.703181203206441,2.636837736765557,467
95%,13.034815259422608,12.598796385302643,13.6392765,13.221945,13.608717854817712,13.044422880808517,467
5%,0.0,0.0,-0.20788336,-0.11219931,-0.0003417968749772,-0.0003417968749772,76
25%,0.0,0.0,-0.034404278,-0.017445087,-0.0003417968749772,-0.0003417968749772,76
50%,0.4103345861163942,1.3953578478667703,1.3770776,1.5446923,1.5697939554850675,0.8515830993652571,76
75%,9.716103257073652,10.096157940449128,9.5799675,9.833649,9.564251200358116,8.796455001831106,76
95%,12.898791193261015,13.5225556674945,14.133654,14.066877,14.941615041097007,14.705862776438485,76
5%,0.0,0.0,-0.18972683,-0.18489385,-0.0003417968749772,-0.0003417968749772,168
25%,0.0,0.0,-0.051650763,-0.049022675,-0.0003417968749772,-0.0003417968749772,168
50%,0.0,0.0,0.1690886,0.18237138,-0.0003417968749772,-0.0003417968749772,168
75%,7.779979205403876,7.813850077906549,7.399411,7.392885,7.560062662760458,7.208676751454703,168
95%,12.387386724933268,12.456499712541603,13.475943,13.523001,14.229364649454851,13.870980771382662,168
5%,0.0,0.0,-0.18860793,-0.11254263,-0.0003417968749772,-0.0003417968749772,227
25%,0.0,0.0,-0.04102969,-0.068163514,-0.0003417968749772,-0.0003417968749772,227
50%,0.0,0.0,0.065522194,0.01753676,-0.0003417968749772,-0.0003417968749772,227
75%,3.5451547449283467,3.631565761676403,3.8305926,3.640007,4.086721038818439,4.3754761377970794,227
95%,8.564167394276087,8.631025660375817,9.58737,8.820678,10.356319681803429,9.436808077494343,227
5%,0.0,0.0,-0.19189906,-0.3364148,-0.0003417968749772,-0.0003417968749772,365
25%,0.0,0.0,-0.058782816,-0.06530619,-0.0003417968749772,-0.0003417968749772,365
50%,0.0,0.0,0.11276364,0.098362684,-0.0003417968749772,-0.0003417968749772,365
75%,6.738975597286023,6.942320613183338,6.804095,6.9291506,6.402446365356468,6.020946121215843,365
95%,12.7956034438095,12.327351810586688,13.636544,13.04567,13.301296488444052,12.918857828776083,365
5%,0.0,0.0,-0.20426011,-0.2533183,-0.0003417968749772,-0.0003417968749772,413
25%,0.0,0.0,-0.07740307,-0.09126115,-0.0003417968749772,-0.0003417968749772,413
50%,0.0,0.0,0.07364106,0.07569003,-0.0003417968749772,-0.0003417968749772,413
75%,4.01943132957327,3.740848607809255,4.736073,4.706655,4.422992960612021,3.898845291137718,413
95%,13.7727374226953,14.143449391851693,14.539953,14.2334,14.654991404215536,13.126439539591503,413
5%,0.0,0.0,-0.19038773,-0.18359661,-0.0003417968749772,-0.0003417968749772,469
25%,0.0,0.0,-0.04502678,-0.05482173,-0.0003417968749772,-0.0003417968749772,469
50%,0.0,0.0,0.009285092,0.022179723,-0.0003417968749772,-0.0003417968749772,469
75%,1.4626212736134805,1.5874434301501077,0.75276315,0.9369907,1.0082759164479285,1.2570083687963773,469
95%,7.027676806769006,7.156341378696312,7.2620144,7.3194914,7.77040869101404,7.595760891725489,469
5%,0.0,0.0,-0.1671083,-0.21791399,-0.0003417968749772,-0.0003417968749772,252
25%,0.0,0.0,-0.026555777,-0.0944134,-0.0003417968749772,-0.0003417968749772,252
50%,0.0,0.0,0.08867812,0.060491085,-0.0003417968749772,-0.0003417968749772,252
75%,4.552887146403132,4.994497871863991,4.609145,4.5691776,4.735786056518521,4.723933792114266,252
95%,10.196145239314,10.020126111166151,10.478521,10.6108675,10.609998957316122,10.28026990890503,252
5%,0.0,0.0,-0.20783067,-0.31206906,-0.0003417968749772,-0.0003417968749772,178
25%,0.0,0.0,-0.04024911,-0.10402763,-0.0003417968749772,-0.0003417968749772,178
50%,0.0,0.0,0.07105768,0.06686926,-0.0003417968749772,-0.0003417968749772,178
75%,3.266746904818137,3.45828851114547,3.2894673,2.681909,3.236273066202841,3.2816275914510413,178
95%,12.215246200147218,11.925428797754972,12.992433,11.427096,13.138767496744832,12.139927705129008,178
5%,0.0,0.0,-0.116986275,-0.125045,-0.0003417968749772,-0.0003417968749772,521
25%,0.0,0.0,-0.042267382,-0.033240855,-0.0003417968749772,-0.0003417968749772,521
50%,0.0,0.0,-0.003578484,0.01567924,-0.0003417968749772,-0.0003417968749772,521
75%,0.0211774916239145,0.0,0.2044808,0.27756017,-0.0003417968749772,-0.0003417968749772,521
95%,4.129734811247921,4.120059151014196,4.060786,4.4413185,5.031638115507519,5.03298136025304,521
5%,0.0,0.0,-0.22022152,-0.19697714,-0.0003417968749772,-0.0003417968749772,280
25%,0.0,0.0,-0.0371933,-0.034047604,-0.0003417968749772,-0.0003417968749772,280
50%,0.0,0.0,0.49393392,0.45236802,-3.725687668065802e-05,-0.0003417968749772,280
75%,10.934436312306543,10.454532330655317,10.317188,10.45496,10.193326568603538,8.798924223581977,280
95%,14.960326038862553,14.649204961161647,15.839361,15.719124,15.655015563964866,15.371958986918147,280
5%,0.0,0.0,-0.26550126,-0.2938249,-0.0003417968749772,-0.0003417968749772,319
25%,0.0,0.0,-0.09121823,-0.09454441,-0.0003417968749772,-0.0003417968749772,319
50%,0.0,0.0,0.09680772,0.06929016,-0.0003417968749772,-0.0003417968749772,319
75%,5.682190722577239,5.236171388154596,5.480957,4.5629954,5.039441045125329,4.650951639811211,319
95%,15.34213475018674,15.425173232508069,15.84266,15.05398,16.086218134562216,15.18860321044922,319
5%,0.0,0.0,-0.25520253,-0.20082974,-0.0003417968749772,-0.0003417968749772,126
25%,0.0,0.0,-0.0377717,-0.05161047,-0.0003417968749772,-0.0003417968749772,126
50%,0.0,0.0,0.10353279,0.055027485,-0.0003417968749772,-0.0003417968749772,126
75%,4.6841218928471084,4.751880126516028,5.949412,5.192358,5.222835795084677,4.786058203379355,126
95%,14.403977335381514,14.205995049153408,14.918837,14.591663,15.102281824747765,14.595834859212239,126
5%,0.0,0.0,-0.3920977,-0.47045398,-0.0003417968749772,-0.0003417968749772,264
25%,0.0,0.0,-0.099080324,-0.08330703,-0.0003417968749772,-0.0003417968749772,264
50%,0.0,0.0,0.18915224,0.124601364,-0.0003417968749772,-0.0003417968749772,264
75%,4.93743167220421,4.255969290007167,5.189003,4.9810658,5.131805038452114,4.3754456202189544,264
95%,15.414951377741769,15.152018824290222,14.9648075,14.537666,15.91337356567385,14.919636440277106,264
5%,0.0,0.0,-0.271317,-0.1928339,-0.0003417968749772,-0.0003417968749772,189
25%,0.0,0.0,-0.020584106,-0.035621643,-0.0003417968749772,-0.0003417968749772,189
50%,0.0,0.0,0.23271418,0.2608571,-0.0003417968749772,-0.0003417968749772,189
75%,7.031025265179853,7.360793346811028,7.231641,7.4354324,7.341722106933616,6.445628261566171,189
95%,12.804230272954628,12.701375734381395,12.610571,12.215294,12.93240890502932,12.663047186533651,189
5%,0.0,0.0,-0.2399683,-0.17274904,-0.0003417968749772,-0.0003417968749772,63
25%,0.0,0.0,-0.03843069,-0.013428688,-0.0003417968749772,-0.0003417968749772,63
50%,0.6074745643973418,0.0589906509372752,0.5800307,0.43763375,0.3244529724121321,0.0167582194010833,63
75%,10.233084910290012,10.35314211275892,10.044908,10.292696,10.239661788940452,9.210520680745446,63
95%,16.020051393135354,15.003686072899905,15.4747505,15.115122,16.001865005493244,15.791305478413905,63
5%,0.0,0.0,-0.14211786,-0.22362697,-0.0003417968749772,-0.0003417968749772,152
25%,0.0,0.0,-0.041717052,-0.046853542,-0.0003417968749772,-0.0003417968749772,152
50%,0.0,0.0,0.05031836,0.044991255,-0.0003417968749772,-0.0003417968749772,152
75%,3.547098881442249,4.077308211111249,4.689408,4.6319814,4.68434804280605,3.70381889343264,152
95%,9.227212646056833,9.523701981779714,10.618148,10.137517,10.895929590861044,9.76298866271975,152
5%,0.0,0.0,-0.16389418,-0.22450376,-0.0003417968749772,-0.0003417968749772,128
25%,0.0,0.0,-0.028674126,-0.036111593,-0.0003417968749772,-0.0003417968749772,128
50%,0.0,0.0,0.14462757,0.16833138,-0.0003417968749772,-0.0003417968749772,128
75%,7.2663418132853215,7.121761517339027,7.0336328,7.036276,7.119986470540368,6.7726050376892175,128
95%,11.299112029332258,11.861315117625384,12.116865,12.108883,12.635586675008142,12.35642910003664,128
5%,0.0,0.0,-0.38201952,-0.34284997,-0.0003417968749772,-0.0003417968749772,269
25%,0.0,0.0,-0.120354176,-0.08076143,-0.0003417968749772,-0.0003417968749772,269
50%,0.0,0.0,0.12118006,0.014589071,-0.0003417968749772,-0.0003417968749772,269
75%,4.531580089759216,3.932037254623229,4.533459,5.1954327,4.819724019368493,3.440724945068439,269
95%,14.308151601659445,14.49590341852139,14.805742,14.456131,15.16377728780111,13.665546544392905,269
5%,0.0,0.0,-0.068856716,-0.08888054,-0.0003417968749772,-0.0003417968749772,191
25%,0.7503462821931755,0.0047044430124782,1.1532264,1.1234126,0.9441692504422576,0.9375420495306912,191
50%,6.311033994486968,6.145636198760094,6.4948845,6.437084,6.395774007202988,6.323745695080731,191
75%,15.093012651916784,14.82309092140328,15.027666,14.990184,15.000466594173645,15.029638653029052,191
95%,19.437020189040236,18.791582261775407,19.619287,19.652906,19.836479774612712,19.858577484175097,191
5%,0.0,0.0,-0.24322915,-0.2859336,-0.0003417968749772,-0.0003417968749772,143
25%,0.0,0.0,-0.044170976,-0.080251575,-0.0003417968749772,-0.0003417968749772,143
50%,0.0,0.0,0.043773532,0.048421025,-0.0003417968749772,-0.0003417968749772,143
75%,1.9952032893993132,2.928957097904131,1.7320515,2.0609145,1.1514558156331418,1.1779418945312727,143
95%,11.30571775412368,11.444628302879057,11.635799,11.900388,12.164250946044945,12.17126464843751,143
5%,0.0,0.0,-0.21804714,-0.15136242,-0.0003417968749772,-0.0003417968749772,124
25%,0.0,0.0,-0.05344248,-0.005953312,-0.0003417968749772,-0.0003417968749772,124
50%,0.0,0.0,0.12968397,0.18254733,-0.0003417968749772,-0.0003417968749772,124
75%,7.378562450915382,6.942741369672429,7.185127,7.131666,6.402446365356468,5.795290247599326,124
95%,11.942274204443274,12.4277093292747,13.980289,13.874844,13.301296488444052,12.909328905741415,124
5%,0.0,0.0,-0.24090147,-0.18961394,-0.0003417968749772,-0.0003417968749772,97
25%,0.0,0.0,-0.058843374,-0.09368849,-0.0003417968749772,-0.0003417968749772,97
50%,0.0,0.0,0.043444037,0.056849837,-0.0003417968749772,-0.0003417968749772,97
75%,3.59842441179954,2.684673911652125,2.7354245,2.7885492,2.7262982686360715,1.4330383300781477,97
95%,13.930067261054347,14.026863604689716,14.063898,13.079356,14.287479654947958,11.609121131896975,97
5%,0.0,0.0,-0.10553217,-0.21887374,-0.0003417968749772,-0.0003417968749772,27
25%,0.0,0.0,0.008012056,-0.04269123,-0.0003417968749772,-0.0003417968749772,27
50%,0.0,0.0,0.23974204,0.29960036,0.0216524759928802,0.000108973185263,27
75%,8.430243981288971,8.368780413322806,8.266174,8.248924,8.35255902608236,7.617639160156273,27
95%,13.819460355040428,14.170127156578667,14.407277,14.263792,15.292631403605242,14.843087132771814,27
5%,0.0,0.0,-0.2895403,-0.28153026,-0.0003417968749772,-0.0003417968749772,49
25%,0.0,0.0,-0.038022757,-0.02088511,-0.0003417968749772,-0.0003417968749772,49
50%,0.0,0.0,0.08697152,0.11322844,-0.0003417968749772,-0.0003417968749772,49
75%,4.464057971511994,4.984990695798187,4.568894,4.5715513,4.502980804443382,2.4799285888672387,49
95%,12.112794383820056,12.03420169845805,12.258055,11.868474,12.557190195719445,11.481238555908226,49
5%,0.0,0.0,-0.12555051,-0.11665535,-0.0003417968749772,-0.0003417968749772,32
25%,0.0,0.0,-0.05344379,-0.060920715,-0.0003417968749772,-0.0003417968749772,32
50%,0.0,0.0,0.04751134,0.037297964,-0.0003417968749772,-0.0003417968749772,32
75%,2.9189651160828323,2.903192497115552,2.9788623,3.0178976,3.0921989225596462,3.156438658576917,32
95%,7.572334961617473,7.6150587559623455,8.289995,8.187614,7.670871340687995,7.67979788124835,32
5%,0.0,0.0,-0.25148356,-0.18636632,-0.0003417968749772,-0.0003417968749772,56
25%,0.0,0.0,-0.057504654,-0.056997895,-0.0003417968749772,-0.0003417968749772,56
50%,0.0,0.0,0.09599984,0.084298015,-0.0003417968749772,-0.0003417968749772,56
75%,1.992625226517958,2.018532238281678,1.5344263,1.9473298,1.5892609914144489,0.930609957377186,56
95%,10.56849552323576,10.403043129312106,10.927251,10.679459,10.525554275512718,9.50312449137374,56
5%,0.0,2.55833752149439,2.692451,2.6780725,2.6592689514160384,2.5595033009847215,300010573
25%,0.3297530183558051,4.030572773790496,4.33999,4.168808,4.306717173258505,3.6829423268636106,300010573
50%,7.124274839272781,8.727391569215095,8.655842,8.49827,8.180602645874046,6.441808954874716,300010573
75%,13.50083341565197,12.922952403218568,13.643492,13.773584,13.424549357096396,11.690249697367392,300010573
95%,17.285543024756322,15.775244403864017,16.497288,15.742695,16.608469899495446,15.648352686564145,300010573
5%,3.9072517636428983,3.8196462037114514,4.074161,4.107876,4.189135104522734,4.170400087571233,300010599
25%,5.3575079664142295,5.389788793679971,5.300144,5.3667083,5.449910629736451,5.255256040498864,300010599
50%,9.609544645393166,9.642950772385175,9.500906,9.496584,9.11852563805462,8.033572214184773,300010599
75%,13.106048455584476,13.11342116463689,13.445045,13.4610405,13.311750754889315,12.668725184264233,300010599
95%,15.394105021422138,15.666705316385457,15.80814,15.828098,15.976701810317422,15.66300382326041,300010599
5%,1.6430334242491311,1.7105010170102228,1.6225348,1.4478879,1.2913000742594818,1.257692845662439,300010583
25%,3.019889040255132,3.0694872752292297,3.399144,3.2605085,3.513216908772847,3.1430959065755246,300010583
50%,7.348790770208984,7.26836134715329,6.832308,6.99969,6.781979497273767,5.928887939453148,300010583
75%,11.374140739334743,11.375705487327926,11.853637,12.039831,11.752050654093466,11.1192616780599,300010583
95%,13.934898344736222,14.273306186795226,14.854012,14.73999,15.132128016154011,14.392018636067734,300010583
5%,2.043040964267831,2.122978727603507,1.9410672,2.0771718,1.863794722196644,1.7730189871079127,300000993
25%,3.485990290869708,3.4693000534030727,3.645625,3.8572462,3.6998621336103374,3.3652117295709445,300000993
50%,7.581174875680888,7.528742904463018,7.3157873,7.485246,7.213089106300515,6.2437708093724495,300000993
75%,11.218342513877817,11.192117565606816,11.517492,11.450984,11.381721055947366,10.080713264754309,300000993
95%,13.718234899479905,13.610681501468292,14.212456,13.82191,14.045108362760743,13.306950410227445,300000993
5%,6.300119785140149,6.972883194618551,6.8279724,6.8192153,7.050363794962607,6.902885055542015,300010577
25%,8.180237023677373,8.698964867837342,7.8933625,8.158735,8.15579439798995,7.837030665079794,300010577
50%,12.183685821026662,12.317626150615837,12.053755,11.899999,11.982722218831384,10.809788004557332,300010577
75%,16.552743060805824,16.238286227508844,16.573853,16.705051,16.49495404561361,15.408556238810265,300010577
95%,19.36342120811527,19.19195158741964,19.020401,18.921398,18.98326772054037,18.46949793497725,300010577
5%,6.574873350265416,6.523706319421213,6.846023,6.808679,7.050363794962607,6.872381464640313,300000985
25%,8.175299037265532,8.174493808437113,8.050655,7.9715185,8.15579439798995,7.78430042266848,300000985
50%,11.920526583989671,12.00144400545284,11.925674,11.898257,11.982722218831384,10.747948900858574,300000985
75%,16.457012465282347,16.379984687137384,16.616337,16.633692,16.49495404561361,15.33774194717411,300000985
95%,18.916448652084625,18.79370537478179,19.10996,19.003582,18.98326772054037,18.537737782796242,300000985
5%,0.2441681192573608,0.3157187385679045,0.18651104,0.27728653,0.1869070688884448,0.16764043172200893,300010628
25%,1.5725632533081746,1.6266374599089448,1.6101112,2.318778,1.8433586120605696,1.451224899292015,300010628
50%,5.522851285670502,5.513777045579873,5.4690466,5.4955063,5.515434519449912,4.998700714111351,300010628
75%,9.023862473312596,8.925026394983608,9.15732,9.190624,9.195601399739644,8.69923807779952,300010628
95%,11.096967447979331,10.837150687041431,11.776322,11.718784,11.59245071411135,11.20427754720055,300010628
5%,0.0373685019448661,0.0228404299695338,0.2986045,0.30209064,0.1647042592366574,0.13448375066123502,300010533
25%,1.6323672322875018,1.617372149918615,1.5298052,1.6164811,1.7987063090006927,0.9716875712077098,300010533
50%,6.330121633886913,6.378090025767675,6.5461273,6.6011467,6.311208343505882,3.8088349660237952,300010533
75%,12.174043673280284,11.993222063631,12.526047,12.860021,12.15586878458663,7.308645661671989,300010533
95%,14.625061033279245,14.386631308209244,15.257223,14.52147,15.441236750284872,13.80147679646811,300010533
5%,3.918453454595874,3.931783806852274,4.0189037,4.2190466,4.189135104522734,3.983955961102075,300000991
25%,5.3207152667431385,5.381257318740919,5.168175,5.2452254,5.449910629736451,5.054920762081068,300000991
50%,9.611734877422808,9.598670415226476,9.281687,9.492914,9.11852563805462,7.694643339639214,300000991
75%,13.12391816499751,12.972681553729576,13.478005,13.583928,13.311750754889315,12.280277008184072,300000991
95%,15.37415867446747,15.388939533888284,15.972059,15.884644,15.976701810317422,15.521788492659455,300000991
5%,0.0,0.0,-0.060720325,-0.11403179,-0.0003417968749772,-0.0003417968749772,300014933
25%,0.0,0.0,-0.018401384,-0.059330046,-0.0003417968749772,-0.0003417968749772,300014933
50%,0.0,0.0,0.009467006,0.01370272,-0.0003417968749772,-0.0003417968749772,300014933
75%,0.2635208794127269,0.0,0.19536388,0.38622984,0.1626093546549896,0.0221522013346771,300014933
95%,3.411833360139666,3.613920892606685,3.6922553,3.398257,4.074597295125329,4.042399978637718,300014933
5%,4.756046807269772,4.788277164745183,4.562557,4.602929,4.51111755371096,4.806546910603856,300015260
25%,10.399797202617576,10.541882713338511,10.36133,10.418905,10.416366195678734,10.33948669433596,300015260
50%,18.388252894496244,18.493168391130173,18.359266,18.276155,18.416582361857134,18.705022430419945,300015260
75%,26.500853677306825,26.218471806335952,26.491959,26.615448,26.50682856241866,26.581694539388025,300015260
95%,30.234021559605985,29.934649041431776,30.346022,30.140108,30.47376848856612,30.335980478922547,300015260
5%,0.0,0.0,-0.2032671,-0.1654191,-0.0003417968749772,-0.0003417968749772,300001297
25%,0.0,0.0,0.076244354,0.24322414,-0.0003417968749772,-0.0003417968749772,300001297
50%,1.8857735168110532,2.4592032959837598,2.4340568,2.844682,3.635580317179404,1.866482035319052,300001297
