cci_lake_id,a2w_t95,a2w_median,a2w_t05,a2w_tmax,a2w_cloud_t95,a2w_cloud_median,a2w_cloud_t05,a2w_cloud_tmax,lstm_t95,lstm_median,lstm_t05,lstm_tmax,lstm_cloud_t95,lstm_cloud_median,lstm_cloud_t05,lstm_cloud_tmax
2315,0.0,12.298342965741055,26.24927160843816,27.56044925114509,0.0,12.386914857562823,26.295897134262326,27.641147425613372,-0.08405363294079998,11.871676625000005,27.010897741999997,28.445914479999995,-0.07857010063121997,11.898049334999998,27.014459349999992,28.462365689285715
970,3.181705353939398,17.911766593609112,29.510332050648543,31.23768664035053,3.0017393629459757,17.763328086228434,29.3862245095054,31.11992186159607,3.5139866734,17.855103429999996,29.817615651999994,32.06302599428572,3.5064245607999993,17.86293275,29.820035971999996,32.018049073571426
2701,0.0,10.441073710084162,25.05966374388307,26.256293467370256,0.0,10.460989788102573,24.528619263555587,25.588132535925215,-0.1065704937092,10.814293839999998,24.772186883999996,25.790308765000006,-0.10304061321879997,10.96572488,24.565647797999997,25.51114441285714
3476,0.0,5.260504612773308,21.09825830181418,21.538598701579364,0.0,5.311100164938896,21.132347193569352,21.478091255533688,-0.08828173834072,5.578697371,22.74115941599999,24.74882928285714,-0.10761829280539999,5.622226989,22.624492119999992,24.639295837142857
1597,3.2101463915928448,17.967904966899592,29.990237371276223,31.898943513642703,3.192596842369462,17.926152128645548,29.92928445182248,31.854470821658584,3.0655137280000004,17.982260850000003,30.110578634000003,31.83871092214286,3.1273322534000005,18.031291239999998,30.103963223999997,31.76488360714286
1618,0.0,4.036486292346448,20.95151832798287,22.1794327684262,0.0,3.9484343685664958,21.12898712648997,22.311474532130674,-0.08333002374331996,4.542034488,21.575317143999996,23.34212176928572,-0.10189822762659999,4.553835654999999,21.53721818,23.298068314285715
2881,0.0,0.0,9.016387404130416,9.721197823443863,0.0,0.0,9.013694193403925,9.734484525478095,-0.09066074695248,0.033941610982,9.008458763,9.722021260714286,-0.1203143342116,0.0522346091736,8.953709753,9.520147518928573
3111,0.0,0.0,5.782662289102428,6.124805623070228,0.0,0.0,5.91865731248118,6.305097160271125,-0.069984870652,0.031899075556,5.807754783399998,6.268926078071428,-0.085574359654,0.04156970263,5.9501180838,6.339673460642858
3045,0.0,0.0,7.883634338324279,8.64718873970793,0.0,0.0,7.934348296393807,8.725172554684951,-0.08916926239600002,0.030546195511,8.1113023778,8.801439210857142,-0.11669413834599998,0.043468350234,8.1426350806,8.666826367999999
1504,5.041557431000388,18.73425571771381,30.084121555713796,31.841311893384304,5.035049366532923,18.643845705350124,29.923706645724607,31.66614634652496,5.105131310000001,18.84638322,30.481134375999996,33.24040309428571,5.0854143772,18.8797889,30.444637971999995,33.00213702071429
2475,0.0,0.0,8.121692044818118,8.990206384512069,0.0,0.0,8.128990080278879,9.088529474347183,-0.08631361670479999,0.0277500843365,8.318059133999999,9.001462896285714,-0.109859236454,0.038129883935,8.299660124999997,8.862959576642856
